,uid,method,c,epsilon,meanql
116,6798,OPT-SEM-IND,3,1.0000000000000002,0.00727272727272727
117,6798,ESSA,3,1.0000000000000002,0.09677081259859836
118,10492,OPT-SEM-IND,3,1.0000000000000002,0.03333333333333334
119,10492,ESSA,3,1.0000000000000002,0.1457110269545141
120,15584,OPT-SEM-IND,3,1.0000000000000002,0.03943661971830985
121,15584,ESSA,3,1.0000000000000002,0.1346225761199614
122,26352,OPT-SEM-IND,3,1.0000000000000002,0.027979274611398975
123,26352,ESSA,3,1.0000000000000002,0.1235139736989006
124,31486,OPT-SEM-IND,3,1.0000000000000002,0.03921568627450981
125,31486,ESSA,3,1.0000000000000002,0.12894682405697447
126,36273,OPT-SEM-IND,3,1.0000000000000002,0.02903225806451613
127,36273,ESSA,3,1.0000000000000002,0.12182853689112673
128,44524,OPT-SEM-IND,3,1.0000000000000002,0.008928571428571432
129,44524,ESSA,3,1.0000000000000002,0.1621528601282247
130,52943,OPT-SEM-IND,3,1.0000000000000002,0.027450980392156876
131,52943,ESSA,3,1.0000000000000002,0.11529095026765813
132,79128,OPT-SEM-IND,3,1.0000000000000002,0.037209302325581395
133,79128,ESSA,3,1.0000000000000002,0.14629413280476739
134,104357,OPT-SEM-IND,3,1.0000000000000002,0.060714285714285714
135,104357,ESSA,3,1.0000000000000002,0.129717032939508
136,122586,OPT-SEM-IND,3,1.0000000000000002,0.04871794871794873
137,122586,ESSA,3,1.0000000000000002,0.13837937343766363
138,153607,OPT-SEM-IND,3,1.0000000000000002,0.08125000000000003
139,153607,ESSA,3,1.0000000000000002,0.13526235436287642
140,22,OPT-SEM-IND,3,1.4000000000000001,0.0293800539083558
141,22,ESSA,3,1.4000000000000001,0.11918727876285254
142,590,OPT-SEM-IND,3,1.4000000000000001,0.019108280254777076
143,590,ESSA,3,1.4000000000000001,0.09217303046940016
144,1255,OPT-SEM-IND,3,1.4000000000000001,0.05172413793103448
145,1255,ESSA,3,1.4000000000000001,0.1289478357309545
146,1810,OPT-SEM-IND,3,1.4000000000000001,0.01045751633986928
147,1810,ESSA,3,1.4000000000000001,0.10744788163152669
148,3480,OPT-SEM-IND,3,1.4000000000000001,0.015763546798029555
149,3480,ESSA,3,1.4000000000000001,0.11595897321862175
150,4584,OPT-SEM-IND,3,1.4000000000000001,0.02926829268292683
151,4584,ESSA,3,1.4000000000000001,0.11184523037653434
152,4907,OPT-SEM-IND,3,1.4000000000000001,0.04736842105263159
153,4907,ESSA,3,1.4000000000000001,0.15871657522984525
154,4985,OPT-SEM-IND,3,1.4000000000000001,0.022291021671826623
155,4985,ESSA,3,1.4000000000000001,0.14051528424954846
156,6798,OPT-SEM-IND,3,1.4000000000000001,0.00727272727272727
157,6798,ESSA,3,1.4000000000000001,0.09523392516846066
158,10492,OPT-SEM-IND,3,1.4000000000000001,0.03333333333333334
159,10492,ESSA,3,1.4000000000000001,0.13983639578914372
160,15584,OPT-SEM-IND,3,1.4000000000000001,0.03943661971830985
161,15584,ESSA,3,1.4000000000000001,0.13245259227343348
162,26352,OPT-SEM-IND,3,1.4000000000000001,0.027979274611398975
163,26352,ESSA,3,1.4000000000000001,0.12171760099332413
164,31486,OPT-SEM-IND,3,1.4000000000000001,0.03921568627450981
165,31486,ESSA,3,1.4000000000000001,0.12787533261885167
166,36273,OPT-SEM-IND,3,1.4000000000000001,0.02903225806451613
167,36273,ESSA,3,1.4000000000000001,0.12046402443486263
168,44524,OPT-SEM-IND,3,1.4000000000000001,0.008928571428571432
169,44524,ESSA,3,1.4000000000000001,0.15410025248656317
170,52943,OPT-SEM-IND,3,1.4000000000000001,0.027450980392156876
171,52943,ESSA,3,1.4000000000000001,0.11153638931739346
172,79128,OPT-SEM-IND,3,1.4000000000000001,0.037209302325581395
173,79128,ESSA,3,1.4000000000000001,0.13995788757921362
174,104357,OPT-SEM-IND,3,1.4000000000000001,0.060714285714285714
175,104357,ESSA,3,1.4000000000000001,0.12918639675955634
176,122586,OPT-SEM-IND,3,1.4000000000000001,0.04871794871794873
177,122586,ESSA,3,1.4000000000000001,0.1357896852292556
178,153607,OPT-SEM-IND,3,1.4000000000000001,0.08125000000000003
179,153607,ESSA,3,1.4000000000000001,0.13465499600641082
180,22,OPT-SEM-IND,3,1.8000000000000003,0.0293800539083558
181,22,ESSA,3,1.8000000000000003,0.11734018317903214
182,590,OPT-SEM-IND,3,1.8000000000000003,0.019108280254777076
183,590,ESSA,3,1.8000000000000003,0.09140825986196646
184,1255,OPT-SEM-IND,3,1.8000000000000003,0.051757363581651304
185,1255,ESSA,3,1.8000000000000003,0.12799019047141796
186,1810,OPT-SEM-IND,3,1.8000000000000003,0.01045751633986928
187,1810,ESSA,3,1.8000000000000003,0.10615524869563021
188,3480,OPT-SEM-IND,3,1.8000000000000003,0.015763546798029555
189,3480,ESSA,3,1.8000000000000003,0.11370322260203901
190,4584,OPT-SEM-IND,3,1.8000000000000003,0.02926829268292683
191,4584,ESSA,3,1.8000000000000003,0.11135144115948242
192,4907,OPT-SEM-IND,3,1.8000000000000003,0.04736842105263159
193,4907,ESSA,3,1.8000000000000003,0.1570471662301555
194,4985,OPT-SEM-IND,3,1.8000000000000003,0.022291021671826623
195,4985,ESSA,3,1.8000000000000003,0.1373789576651707
196,6798,OPT-SEM-IND,3,1.8000000000000003,0.00727272727272727
197,6798,ESSA,3,1.8000000000000003,0.09509450434627766
198,10492,OPT-SEM-IND,3,1.8000000000000003,0.03333333333333334
199,10492,ESSA,3,1.8000000000000003,0.13830536237722402
200,15584,OPT-SEM-IND,3,1.8000000000000003,0.03943661971830985
201,15584,ESSA,3,1.8000000000000003,0.13078192145980327
202,26352,OPT-SEM-IND,3,1.8000000000000003,0.027979274611398975
203,26352,ESSA,3,1.8000000000000003,0.12063666890624501
204,31486,OPT-SEM-IND,3,1.8000000000000003,0.03921568627450981
205,31486,ESSA,3,1.8000000000000003,0.12794405397967895
206,36273,OPT-SEM-IND,3,1.8000000000000003,0.02903225806451613
207,36273,ESSA,3,1.8000000000000003,0.12080709913038515
208,44524,OPT-SEM-IND,3,1.8000000000000003,0.008928571428571432
209,44524,ESSA,3,1.8000000000000003,0.15374482918372767
210,52943,OPT-SEM-IND,3,1.8000000000000003,0.027450980392156876
211,52943,ESSA,3,1.8000000000000003,0.10979024282509449
212,79128,OPT-SEM-IND,3,1.8000000000000003,0.037209302325581395
213,79128,ESSA,3,1.8000000000000003,0.13867357275618727
214,104357,OPT-SEM-IND,3,1.8000000000000003,0.04869443038780325
215,104357,ESSA,3,1.8000000000000003,0.12933471756116643
216,122586,OPT-SEM-IND,3,1.8000000000000003,0.04871794871794873
217,122586,ESSA,3,1.8000000000000003,0.1352038746599663
218,153607,OPT-SEM-IND,3,1.8000000000000003,0.0757767262126356
219,153607,ESSA,3,1.8000000000000003,0.13449496625981236
220,22,OPT-SEM-IND,15,0.2,0.27079701613243334
221,22,USS,15,0.2,0.6966613601759925
222,22,ESSA,15,0.2,0.42371489012635466
223,590,OPT-SEM-IND,15,0.2,0.19860945462007862
224,590,USS,15,0.2,0.656786150050957
225,590,ESSA,15,0.2,0.367585857002711
226,1255,OPT-SEM-IND,15,0.2,0.2586080185659132
227,1255,USS,15,0.2,0.6568216652973096
228,1255,ESSA,15,0.2,0.41570833133438806
229,1810,OPT-SEM-IND,15,0.2,0.20401804447623756
230,1810,USS,15,0.2,0.5921423383007618
231,1810,ESSA,15,0.2,0.36113367045889344
232,3480,OPT-SEM-IND,15,0.2,0.18307726016990133
233,3480,USS,15,0.2,0.6073220144373426
234,3480,ESSA,15,0.2,0.40393938859067857
235,4584,OPT-SEM-IND,15,0.2,0.27543124822237136
236,4584,USS,15,0.2,0.6418363855197324
237,4584,ESSA,15,0.2,0.400724071483344
238,4907,OPT-SEM-IND,15,0.2,0.30076187452982
239,4907,USS,15,0.2,0.7222718277740786
240,4907,ESSA,15,0.2,0.48279063851029336
241,4985,OPT-SEM-IND,15,0.2,0.23227307056446098
242,4985,USS,15,0.2,0.6973262045439538
243,4985,ESSA,15,0.2,0.39737446237062485
244,6798,OPT-SEM-IND,15,0.2,0.22842447546317954
245,6798,USS,15,0.2,0.7760990837965561
246,6798,ESSA,15,0.2,0.41323201464761006
247,10492,OPT-SEM-IND,15,0.2,0.2671427162978721
248,10492,USS,15,0.2,0.7051196992282439
249,10492,ESSA,15,0.2,0.43554793935369596
250,15584,OPT-SEM-IND,15,0.2,0.24757802738458093
251,15584,USS,15,0.2,0.4963784817660354
252,15584,ESSA,15,0.2,0.4215096345873558
253,26352,OPT-SEM-IND,15,0.2,0.25685833961843707
254,26352,USS,15,0.2,0.6438465415921315
255,26352,ESSA,15,0.2,0.4117319424122931
256,31486,OPT-SEM-IND,15,0.2,0.2915547754973369
257,31486,USS,15,0.2,0.7111341991761383
258,31486,ESSA,15,0.2,0.4373548644676665
259,36273,OPT-SEM-IND,15,0.2,0.24986390737140945
260,36273,USS,15,0.2,0.6981501787492922
261,36273,ESSA,15,0.2,0.3962368322456398
262,44524,OPT-SEM-IND,15,0.2,0.08837441067766044
263,44524,USS,15,0.2,0.710458337417224
264,44524,ESSA,15,0.2,0.5574570764724572
265,52943,OPT-SEM-IND,15,0.2,0.1921842618576012
266,52943,USS,15,0.2,0.7482066282934041
267,52943,ESSA,15,0.2,0.3837847728484565
268,79128,OPT-SEM-IND,15,0.2,0.274296304687837
269,79128,USS,15,0.2,0.6123202577524723
270,79128,ESSA,15,0.2,0.4286172334348484
271,104357,OPT-SEM-IND,15,0.2,0.24348247353494873
272,104357,USS,15,0.2,0.6183740742128386
273,104357,ESSA,15,0.2,0.3949769865615821
274,122586,OPT-SEM-IND,15,0.2,0.2247876326009935
275,122586,USS,15,0.2,0.6628134440572863
276,122586,ESSA,15,0.2,0.36028911161682986
277,153607,OPT-SEM-IND,15,0.2,0.2613549885495182
278,153607,USS,15,0.2,0.6793761953786005
279,153607,ESSA,15,0.2,0.40282036093385865
280,22,OPT-SEM-IND,15,0.6000000000000001,0.2650716304786585
281,22,ESSA,15,0.6000000000000001,0.42267613782542685
282,590,OPT-SEM-IND,15,0.6000000000000001,0.18509271687588916
283,590,ESSA,15,0.6000000000000001,0.36713387516913054
284,1255,OPT-SEM-IND,15,0.6000000000000001,0.2550766490268891
285,1255,ESSA,15,0.6000000000000001,0.4144480166577585
286,1810,OPT-SEM-IND,15,0.6000000000000001,0.1920403240401043
287,1810,ESSA,15,0.6000000000000001,0.3607877822094245
288,3480,OPT-SEM-IND,15,0.6000000000000001,0.18307726016990133
289,3480,ESSA,15,0.6000000000000001,0.4031575022490686
290,4584,OPT-SEM-IND,15,0.6000000000000001,0.25584000239709465
291,4584,ESSA,15,0.6000000000000001,0.3992849318726705
292,4907,OPT-SEM-IND,15,0.6000000000000001,0.29593888043823063
293,4907,ESSA,15,0.6000000000000001,0.48199293466473814
294,4985,OPT-SEM-IND,15,0.6000000000000001,0.23221161575906735
295,4985,ESSA,15,0.6000000000000001,0.3962380063193325
296,6798,OPT-SEM-IND,15,0.6000000000000001,0.22225106224273078
297,6798,ESSA,15,0.6000000000000001,0.4123155180344296
298,10492,OPT-SEM-IND,15,0.6000000000000001,0.26103661552335194
299,10492,ESSA,15,0.6000000000000001,0.4348735141376263
300,15584,OPT-SEM-IND,15,0.6000000000000001,0.2386994061784656
301,15584,ESSA,15,0.6000000000000001,0.4215662170818912
302,26352,OPT-SEM-IND,15,0.6000000000000001,0.24931255386829482
303,26352,ESSA,15,0.6000000000000001,0.4111688372848903
304,31486,OPT-SEM-IND,15,0.6000000000000001,0.272747849640678
305,31486,ESSA,15,0.6000000000000001,0.43696166405072484
306,36273,OPT-SEM-IND,15,0.6000000000000001,0.23279920098479734
307,36273,ESSA,15,0.6000000000000001,0.39658493538647704
308,44524,OPT-SEM-IND,15,0.6000000000000001,0.08837441067766044
309,44524,ESSA,15,0.6000000000000001,0.5558314162290663
310,52943,OPT-SEM-IND,15,0.6000000000000001,0.18665083155968354
311,52943,ESSA,15,0.6000000000000001,0.3827138446830811
312,79128,OPT-SEM-IND,15,0.6000000000000001,0.25735121826155044
313,79128,ESSA,15,0.6000000000000001,0.42826739515346657
314,104357,OPT-SEM-IND,15,0.6000000000000001,0.24348247353494873
315,104357,ESSA,15,0.6000000000000001,0.39491430344640566
316,122586,OPT-SEM-IND,15,0.6000000000000001,0.21039296318369632
317,122586,ESSA,15,0.6000000000000001,0.36108996912505076
318,153607,OPT-SEM-IND,15,0.6000000000000001,0.24408099116562354
319,153607,ESSA,15,0.6000000000000001,0.4013705827492517
320,22,OPT-SEM-IND,15,1.0000000000000002,0.24405137642978822
321,22,ESSA,15,1.0000000000000002,0.4216626510588787
322,590,OPT-SEM-IND,15,1.0000000000000002,0.16808702812558607
323,590,ESSA,15,1.0000000000000002,0.367298788781468
324,1255,OPT-SEM-IND,15,1.0000000000000002,0.2442454491074105
325,1255,ESSA,15,1.0000000000000002,0.4133020813563685
326,1810,OPT-SEM-IND,15,1.0000000000000002,0.17609610230860978
327,1810,ESSA,15,1.0000000000000002,0.360703800478699
328,3480,OPT-SEM-IND,15,1.0000000000000002,0.17713394673071284
329,3480,ESSA,15,1.0000000000000002,0.40269014381246543
330,4584,OPT-SEM-IND,15,1.0000000000000002,0.2354617322598209
331,4584,ESSA,15,1.0000000000000002,0.39790070668539496
332,4907,OPT-SEM-IND,15,1.0000000000000002,0.27735126276576655
333,4907,ESSA,15,1.0000000000000002,0.4800683968784048
334,4985,OPT-SEM-IND,15,1.0000000000000002,0.21674365776488425
335,4985,ESSA,15,1.0000000000000002,0.3952944032486181
336,6798,OPT-SEM-IND,15,1.0000000000000002,0.2083050179418665
337,6798,ESSA,15,1.0000000000000002,0.4114420735609027
338,10492,OPT-SEM-IND,15,1.0000000000000002,0.24194103663507893
339,10492,ESSA,15,1.0000000000000002,0.43319573840527315
340,15584,OPT-SEM-IND,15,1.0000000000000002,0.22413047081520474
341,15584,ESSA,15,1.0000000000000002,0.4203203443034167
342,26352,OPT-SEM-IND,15,1.0000000000000002,0.23354254384759135
343,26352,ESSA,15,1.0000000000000002,0.41032225620171675
344,31486,OPT-SEM-IND,15,1.0000000000000002,0.2619708858645989
345,31486,ESSA,15,1.0000000000000002,0.4360029880327747
346,36273,OPT-SEM-IND,15,1.0000000000000002,0.21341996929950643
347,36273,ESSA,15,1.0000000000000002,0.395463744257034
348,44524,OPT-SEM-IND,15,1.0000000000000002,0.08837441067766044
349,44524,ESSA,15,1.0000000000000002,0.5531848886444506
350,52943,OPT-SEM-IND,15,1.0000000000000002,0.1649849611962576
351,52943,ESSA,15,1.0000000000000002,0.38214823164617956
352,79128,OPT-SEM-IND,15,1.0000000000000002,0.24219751500904338
353,79128,ESSA,15,1.0000000000000002,0.4270842098661605
354,104357,OPT-SEM-IND,15,1.0000000000000002,0.23670932668894645
355,104357,ESSA,15,1.0000000000000002,0.3946148659853419
356,122586,OPT-SEM-IND,15,1.0000000000000002,0.19135042900776633
357,122586,ESSA,15,1.0000000000000002,0.36044866063167913
358,153607,OPT-SEM-IND,15,1.0000000000000002,0.22442795250581918
359,153607,ESSA,15,1.0000000000000002,0.40012404957773196
360,22,OPT-SEM-IND,15,1.4000000000000001,0.21981383884392824
361,22,ESSA,15,1.4000000000000001,0.4206402226939944
362,590,OPT-SEM-IND,15,1.4000000000000001,0.15452559326273638
363,590,ESSA,15,1.4000000000000001,0.366731474997124
364,1255,OPT-SEM-IND,15,1.4000000000000001,0.22565515421871513
365,1255,ESSA,15,1.4000000000000001,0.41303130162932855
366,1810,OPT-SEM-IND,15,1.4000000000000001,0.15891975037353567
367,1810,ESSA,15,1.4000000000000001,0.36042727472511954
368,3480,OPT-SEM-IND,15,1.4000000000000001,0.16201423808697682
369,3480,ESSA,15,1.4000000000000001,0.4024305588886232
370,4584,OPT-SEM-IND,15,1.4000000000000001,0.21665575675696325
371,4584,ESSA,15,1.4000000000000001,0.3967442433207872
372,4907,OPT-SEM-IND,15,1.4000000000000001,0.2608019862824088
373,4907,ESSA,15,1.4000000000000001,0.47860699218654634
374,4985,OPT-SEM-IND,15,1.4000000000000001,0.19757039143525795
375,4985,ESSA,15,1.4000000000000001,0.3939887560322761
376,6798,OPT-SEM-IND,15,1.4000000000000001,0.19823034757154107
377,6798,ESSA,15,1.4000000000000001,0.4104582002720257
378,10492,OPT-SEM-IND,15,1.4000000000000001,0.22971125707243015
379,10492,ESSA,15,1.4000000000000001,0.43167940187883086
380,15584,OPT-SEM-IND,15,1.4000000000000001,0.19941779051143851
381,15584,ESSA,15,1.4000000000000001,0.419782081092376
382,26352,OPT-SEM-IND,15,1.4000000000000001,0.2239922081796481
383,26352,ESSA,15,1.4000000000000001,0.4091987741025357
384,31486,OPT-SEM-IND,15,1.4000000000000001,0.23934049192750986
385,31486,ESSA,15,1.4000000000000001,0.4345844664334538
386,36273,OPT-SEM-IND,15,1.4000000000000001,0.19076209557340018
387,36273,ESSA,15,1.4000000000000001,0.39432824223356383
388,44524,OPT-SEM-IND,15,1.4000000000000001,0.08837441067766044
389,44524,ESSA,15,1.4000000000000001,0.55231734783218
390,52943,OPT-SEM-IND,15,1.4000000000000001,0.14355540578088716
391,52943,ESSA,15,1.4000000000000001,0.3814744564192958
392,79128,OPT-SEM-IND,15,1.4000000000000001,0.21997502632614846
393,79128,ESSA,15,1.4000000000000001,0.42685587054859503
394,104357,OPT-SEM-IND,15,1.4000000000000001,0.21757381119986938
395,104357,ESSA,15,1.4000000000000001,0.39467088298557024
396,122586,OPT-SEM-IND,15,1.4000000000000001,0.17047651644473974
397,122586,ESSA,15,1.4000000000000001,0.35958471249403934
398,153607,OPT-SEM-IND,15,1.4000000000000001,0.19892204773794325
399,153607,ESSA,15,1.4000000000000001,0.40029803060493196
400,22,OPT-SEM-IND,15,1.8000000000000003,0.20161485506223134
401,22,ESSA,15,1.8000000000000003,0.4193764061874474
402,590,OPT-SEM-IND,15,1.8000000000000003,0.14073800213801824
403,590,ESSA,15,1.8000000000000003,0.3663924850071284
404,1255,OPT-SEM-IND,15,1.8000000000000003,0.2161352630719138
405,1255,ESSA,15,1.8000000000000003,0.41141472730869955
406,1810,OPT-SEM-IND,15,1.8000000000000003,0.1416500931828578
407,1810,ESSA,15,1.8000000000000003,0.3606670188377797
408,3480,OPT-SEM-IND,15,1.8000000000000003,0.14565907481391047
409,3480,ESSA,15,1.8000000000000003,0.40136616264881414
410,4584,OPT-SEM-IND,15,1.8000000000000003,0.20044893045559478
411,4584,ESSA,15,1.8000000000000003,0.3966500145844298
412,4907,OPT-SEM-IND,15,1.8000000000000003,0.24367879120847674
413,4907,ESSA,15,1.8000000000000003,0.47703367710568495
414,4985,OPT-SEM-IND,15,1.8000000000000003,0.1798214489154535
415,4985,ESSA,15,1.8000000000000003,0.3934323197196879
416,6798,OPT-SEM-IND,15,1.8000000000000003,0.1786945153332115
417,6798,ESSA,15,1.8000000000000003,0.4089045418335069
418,10492,OPT-SEM-IND,15,1.8000000000000003,0.21655676958743958
419,10492,ESSA,15,1.8000000000000003,0.43091174705556223
420,15584,OPT-SEM-IND,15,1.8000000000000003,0.17314036674215036
421,15584,ESSA,15,1.8000000000000003,0.41915879535651585
422,26352,OPT-SEM-IND,15,1.8000000000000003,0.20287890344774276
423,26352,ESSA,15,1.8000000000000003,0.4076454118636222
424,31486,OPT-SEM-IND,15,1.8000000000000003,0.21590483735583374
425,31486,ESSA,15,1.8000000000000003,0.4340432678879917
426,36273,OPT-SEM-IND,15,1.8000000000000003,0.1765732723760166
427,36273,ESSA,15,1.8000000000000003,0.39367480188726134
428,44524,OPT-SEM-IND,15,1.8000000000000003,0.08955103969206733
429,44524,ESSA,15,1.8000000000000003,0.5498206784225972
430,52943,OPT-SEM-IND,15,1.8000000000000003,0.12837402197841097
431,52943,ESSA,15,1.8000000000000003,0.3816797413658932
432,79128,OPT-SEM-IND,15,1.8000000000000003,0.2022376385926403
433,79128,ESSA,15,1.8000000000000003,0.4268427950272769
434,104357,OPT-SEM-IND,15,1.8000000000000003,0.20088622988752547
435,104357,ESSA,15,1.8000000000000003,0.3940489989105892
436,122586,OPT-SEM-IND,15,1.8000000000000003,0.15382835707957507
437,122586,ESSA,15,1.8000000000000003,0.3597562191611502
438,153607,OPT-SEM-IND,15,1.8000000000000003,0.17525231759322413
439,153607,ESSA,15,1.8000000000000003,0.4000922465812217
440,22,OPT-SEM-IND,13,0.2,0.35220595209983613
441,22,USS,13,0.2,1.0081705544257116
442,22,ESSA,13,0.2,0.7281164510602572
443,590,OPT-SEM-IND,13,0.2,0.27706988640945784
444,590,USS,13,0.2,0.8264000523244851
445,590,ESSA,13,0.2,0.6554695834471279
446,1255,OPT-SEM-IND,13,0.2,0.28173718043101303
447,1255,USS,13,0.2,0.9883399902723319
448,1255,ESSA,13,0.2,0.7217389128368455
449,1810,OPT-SEM-IND,13,0.2,0.22391209194766443
450,1810,USS,13,0.2,0.8793734820843937
